min_t,max_t,min_f,max_f,label,min_y,min_x,max_y,max_x,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,shp_017,shp_018,shp_019,shp_020,shp_021,shp_022,shp_023,shp_024,shp_025,shp_026,shp_027,shp_028,shp_029,shp_030,shp_031,shp_032,shp_033,shp_034,shp_035,shp_036,shp_037,shp_038,shp_039,shp_040,shp_041,shp_042,shp_043,shp_044,shp_045,shp_046,shp_047,shp_048,shp_049,shp_050,shp_051,shp_052,shp_053,shp_054,shp_055,shp_056,shp_057,shp_058,shp_059,shp_060,shp_061,shp_062,shp_063,shp_064,shp_065,shp_066,shp_067,shp_068,shp_069,shp_070,shp_071,shp_072,shp_073,shp_074,shp_075,shp_076,shp_077,shp_078,shp_079,shp_080,shp_081,shp_082,shp_083,shp_084,shp_085,shp_086,shp_087,shp_088,shp_089,shp_090,shp_091,shp_092,shp_093,shp_094,shp_095,shp_096,fname
0.010666666666666666,3.0,2500.0,5500.0,0,53,0,117,140,0.12889432695682873,0.1517458891432091,0.12220860925944134,0.16028703048843856,0.10766800801015274,0.12616086007897576,0.09141982222015942,0.11329974468899029,0.08664451863714263,0.09664517624333403,0.08661947295299527,0.11169222804609677,0.09983648089928363,0.12076918326489386,0.12366964061715857,0.16208577733476456,0.056023982656704184,0.06221360121237595,0.05473762756252519,0.06354563829153481,0.05127001854080222,0.05355461497971665,0.049036785292332644,0.056264183779610386,0.04739160761725192,0.04926290772970193,0.046405633545653864,0.05576354756461604,0.04679659764285989,0.05078994858924859,0.05143294774871991,0.061896624351583045,0.025642644249877614,0.02557813721853267,0.02970402440574975,0.031940938103199236,0.028740163315769108,0.028270611455259345,0.03070524874434498,0.03084588853180436,0.034097454975805734,0.02737928553807479,0.03145292767194444,0.03145000051760915,0.026734745595185242,0.025303249084853298,0.023813198555620883,0.03069919672302188,0.014211719413059296,0.016406054626369,0.017950036892458117,0.01860653006002863,0.0292355362628758,0.022780180414994845,0.0432170340124704,0.03106037299063185,0.051120188856402925,0.021330399915352453,0.04396194058040976,0.031353533785226234,0.03131324191186453,0.024445540801718346,0.017426746980863526,0.0178470960083825,0.007037071352255426,0.00634328415706048,0.022212728922444355,0.020087479567159356,0.04824333868777041,0.03681021915775704,0.07829970014515884,0.05524953949309822,0.10011737775876628,0.03368806831001779,0.08186289566569092,0.056880021530678955,0.051019332536229506,0.0385737507341757,0.024253214444295942,0.0216729198512944,0.004817408628811584,0.004490980668313839,0.026230627936508308,0.029125846413031658,0.06862897176233153,0.05689361860583271,0.130727552441428,0.09465313089052743,0.1867838686431815,0.08353200400281571,0.13744739042111814,0.09952020502596316,0.07413895251043522,0.06093894306243133,0.031096791354730178,0.03243191269313857,VEG19_20190808_160000.wav
3.0,6.0,2500.0,5500.0,0,53,140,117,281,0.13225634599116723,0.15761837934915787,0.12429910427348159,0.16032844762304466,0.09994414517581059,0.12070859497899045,0.08936283989847178,0.11107275398713694,0.08294827235887037,0.09130510456589011,0.08933776293880716,0.11171269388461239,0.1063217030688798,0.12200316111529076,0.12400772637680005,0.16023303590462784,0.05705922786345268,0.06294138326313245,0.052970090424775164,0.06507548689855591,0.05122664156288606,0.053052194155792286,0.05076588029021399,0.058934957248603044,0.05073556115805635,0.052221387030882645,0.0480356642015326,0.057283009165793104,0.049181907612275824,0.05387640003515085,0.05323758634936531,0.06449596104403274,0.025567076996859475,0.02832481059758767,0.027759453859028057,0.030244643717392997,0.029583671145213573,0.02823521960714968,0.032727129833321336,0.030624817443931363,0.03685633282837657,0.027963463268126827,0.029904450506890196,0.029248527062643647,0.02688489818208806,0.025275647054399705,0.026475505332464136,0.03068786500022784,0.011165845234513732,0.012303403434646483,0.01566409467678642,0.01676400916990906,0.02958749187594602,0.02331788436251029,0.04397216075767751,0.032283320142279893,0.05175266362312914,0.026055387226789087,0.04463260031306471,0.03252522053321243,0.032016580953016134,0.02495325402932973,0.019276251942391083,0.018530199796519434,0.0067309871383284085,0.007032877349547187,0.0220536241052752,0.020021418506958735,0.04834194226857423,0.03686504445201277,0.07832332467739303,0.05549615305649168,0.09980973375238036,0.03774055900000075,0.08163381690535827,0.056592227683625186,0.05199578144978981,0.03938313197434794,0.025016082515854854,0.022160197782678717,0.004228762148369988,0.0028101279580639562,0.027124645246727603,0.03001701357821745,0.07035425656921773,0.05803442816665943,0.13182070517966565,0.09538133493506491,0.18856123231080701,0.09313629636093171,0.1418734270455507,0.10178795718699676,0.0764171921234341,0.062753728129909,0.032495265934330796,0.03352627015793548,VEG19_20190808_160000.wav
6.0,9.0,2500.0,5500.0,0,53,281,117,421,0.1262207158803966,0.15006768811776536,0.11970959967575534,0.15564089171832465,0.10210798366035177,0.12192253785510719,0.0896477040399638,0.11216395516889452,0.08098616775039502,0.08912072495104174,0.08611474794786111,0.11094289076099126,0.10135533273873093,0.120595288424106,0.11986944780888467,0.15574507451903247,0.052226155603313396,0.06065028770670642,0.052073864381662595,0.06470927288614474,0.05137612814343717,0.05324381163905868,0.05044479771728685,0.057139034233281094,0.048766724885401784,0.04974391538822568,0.05192401851158524,0.057264924221301874,0.052125773682971416,0.05387315057274692,0.054395770906005954,0.06559463319453465,0.022753916473550354,0.02563263674239741,0.023594543381961444,0.02848873091777331,0.026459706086944066,0.02731873215398348,0.03685433960107487,0.03583038081098975,0.04654151430110718,0.03550253093707686,0.03751651904648373,0.03647105407035637,0.030521795865781857,0.02834034522614943,0.024496434515073693,0.029466578335602154,0.011008278669045076,0.011731334858271205,0.016537867806238435,0.01569270801326131,0.029503917098912213,0.022541437339594163,0.043802197397025726,0.033282762377887944,0.06188437318934007,0.042131644494578256,0.04641050498111913,0.034658419306745236,0.03318707985352246,0.025547705493637364,0.018226197668887528,0.016819756850362064,0.005397967470592367,0.006748439066717165,0.02151910281403778,0.019530290504594053,0.047114971691364825,0.035952226508364965,0.07659095085620937,0.05526156526468746,0.10358342917362537,0.05603241330733021,0.08210127415003093,0.05792033304042237,0.052061400735419455,0.039427277004360994,0.02506204847556844,0.022178719042137158,0.0034042323225914654,0.0017895899221549267,0.026510099267484415,0.029132755190417213,0.06858237976915911,0.05676752929188349,0.12981519186323423,0.09453183126287439,0.1898561637901224,0.10804656762790435,0.14321755910216744,0.102762365078943,0.07704889123288051,0.06309739933849508,0.03229612663524412,0.033257446298610875,VEG19_20190808_160000.wav
9.0,12.0,2500.0,5500.0,0,53,421,117,562,0.12802047895598448,0.15174940471364562,0.12428425111060673,0.16135247823137713,0.10388081606181368,0.12331283609595993,0.09015614441090558,0.1117859310111598,0.0867814460326934,0.09351896571363225,0.09094206026488319,0.11239309486876069,0.1008296164941231,0.12189856569630293,0.12215531677769884,0.16056021387149946,0.05547363399077176,0.06437735715855078,0.05860793383801932,0.06820718680046753,0.052358647902091424,0.05473233060228433,0.05148226978034792,0.05867580601513834,0.05331695046238239,0.05157996336350019,0.05313722356568649,0.059078618496431604,0.05278327301698248,0.05464525782660831,0.0549130299733529,0.06666416315698147,0.022571423611792853,0.025130071421094347,0.026981943956065277,0.029950703458508643,0.02978102547721822,0.028164135805434424,0.0423019494203267,0.03764231454605078,0.05481017233298655,0.036752410573758276,0.04192060815202612,0.03737330842397021,0.03428088537592168,0.03054766158640746,0.028801449004944264,0.030612270902243964,0.011917764569713392,0.012599853503753568,0.018720492220332507,0.02010710579704333,0.031118737707818568,0.024879991514799363,0.050076073159972645,0.03973597537047966,0.07927243917520613,0.05589399195353015,0.05059142708617355,0.03993806423080133,0.03234380939408484,0.026394145684203275,0.02062431461686739,0.020441032323157696,0.005054789856699543,0.007017024509223802,0.022839759761792325,0.021167590619984956,0.04757611798937169,0.036397982725927196,0.0783812460634895,0.05770167321219779,0.11155440310147127,0.07574553933226977,0.08151139097568419,0.05860764988958579,0.04996330424185919,0.037959943633948924,0.024599165878055107,0.022515611407138716,0.003223540925536787,0.002362092344101463,0.02739224687119907,0.029752984220036655,0.06877004828657612,0.05710195577707281,0.13137669829528875,0.09665475484655474,0.19263670846664557,0.12631178749328922,0.13875376351711147,0.10067897571440333,0.07344437487360962,0.060457416354745996,0.031056608091318803,0.03260230223119575,VEG19_20190808_160000.wav
12.0,15.0,2500.0,5500.0,0,53,562,117,703,0.12876140139270895,0.1546935025056018,0.12637425176722103,0.16116298461495998,0.10254728146587887,0.12322201543333731,0.09032847190866976,0.11228757058098406,0.08851191060470585,0.09543398281069351,0.09167525699092194,0.11288320527270916,0.10273795330899894,0.12316201436148498,0.12144472452749423,0.15944131754181282,0.05579936985446577,0.06474713898547461,0.05725227573107764,0.06853966030238748,0.053897372981988836,0.05675446787330916,0.052968386362423577,0.05940877428482322,0.057491309246140605,0.05504179539327544,0.054858533436716705,0.06084157063212385,0.052609630482493945,0.05520693357897739,0.05595161505873963,0.06755557844189404,0.025952285451479148,0.028178252332748732,0.02351780350259852,0.027919547169595924,0.028953295798267886,0.028505459258475477,0.044664487188893175,0.039341771046224626,0.06528148353675761,0.044289993228502356,0.047645100550126086,0.04081426196848836,0.030745294104816565,0.0296807699198462,0.026010427315798085,0.02948204701944885,0.01499594954459793,0.01604367618804664,0.017007731692357822,0.01688484323193076,0.029630800844031947,0.024258037282494184,0.05021311416051553,0.040654237002270846,0.08456663258786644,0.06027056896665885,0.05207126957812113,0.041875846759849934,0.03176141357545653,0.02525436065589292,0.01895695725802453,0.018288724649818858,0.007901031191175883,0.007920803000060272,0.02195844947792288,0.020652023792282245,0.046709778345629886,0.035541954213168074,0.07882195279454177,0.05757654946936807,0.11293282418986303,0.07283606238973316,0.08076255251885085,0.058693598302352,0.048024874156026194,0.03680847106493997,0.022293350775584368,0.020578802653613282,0.00480381851095395,0.00458164826983868,0.02770645379839141,0.029651170580028308,0.06911772737319061,0.056978061465245144,0.13176266401910589,0.09699302085496504,0.1939652087185069,0.13322304685737188,0.13581562869862088,0.09951376074249771,0.07111639161185622,0.05855432521955424,0.028831531047040206,0.03047577588411726,VEG19_20190808_160000.wav
15.0,18.0,2500.0,5500.0,0,53,703,117,843,0.13127213952125405,0.16039100693430206,0.12007172275936681,0.15973092246939924,0.10233127715433304,0.12004522581785239,0.09151720983338447,0.11268082533608055,0.0860152592380135,0.0917234777997194,0.08875275325685884,0.11162394399908147,0.10135308063601527,0.12148731533962277,0.12335367673682732,0.16126037378957983,0.05444205722950371,0.06316877905686423,0.05160217343903108,0.06401841484371426,0.051661353710493324,0.05481076165137612,0.055375750807799544,0.06120064347661943,0.0627120670198229,0.05993545309019698,0.05656479080093581,0.0616600682801388,0.05128501648761904,0.0544703587310516,0.051734983958025935,0.06385828329389706,0.02128921741145198,0.023486141498768917,0.02743744924538776,0.02900415232997104,0.032654997349677396,0.031224303579166973,0.04958985844972126,0.042764601201822086,0.06609013588738741,0.04742135901462539,0.04761680064059555,0.04221985561965809,0.031080310746317025,0.028507705572472935,0.026226754888562145,0.02877387702570221,0.015136269986232817,0.01600348354853712,0.02013151809695796,0.0218319326247457,0.030393723599578752,0.025511835979215837,0.05296386215438277,0.043465373932523116,0.0901230318720858,0.06590204694545289,0.05327325257864648,0.043515246073685475,0.03028414228575525,0.025279507044376228,0.020440126008428317,0.022544938678273844,0.0045711873787443935,0.0059123266716709175,0.022274036353294217,0.020021825342491823,0.04779612021932488,0.036243124365956225,0.07943164662865379,0.058411674982520305,0.11431569348836167,0.0782775162735488,0.07939334281359488,0.058027618397165186,0.048488151706633016,0.03678226790894614,0.023227766334225734,0.02089673241155171,0.0036034777183553664,0.003195193000704216,0.029040410795893614,0.03076913924290337,0.07037074889296546,0.05816320375460431,0.1341522633555898,0.09798745317932185,0.19389704602109561,0.1308609840712465,0.1351617405963789,0.09854732372289862,0.07178498704784818,0.05888047352677609,0.02900188020323474,0.030889972243075912,VEG19_20190808_160000.wav
18.0,21.0,2500.0,5500.0,0,53,843,117,984,0.13483034629431792,0.15976035305047573,0.1232221636814746,0.16012990617259282,0.09962413573256923,0.11949798815683357,0.08871217378716896,0.11190228087726208,0.08607408325463706,0.0910654765596725,0.08945605120216231,0.11193818134569358,0.10105616569401626,0.12197602416991102,0.11970352659960896,0.15849821878792292,0.05957819476535548,0.06795211938080867,0.056231115373992134,0.06988175304930637,0.05315414972160724,0.05683033848245237,0.05611239326987769,0.0618505094708864,0.06065552215378332,0.057057272492046396,0.053538157520014854,0.06108419674634039,0.05116853671691498,0.05578768452560414,0.0595574536840259,0.07190129373767669,0.031111268544252,0.029946022997256096,0.026844299782369126,0.030540976945746225,0.032064483809815296,0.030192933483564232,0.048569871678544804,0.04134932611058349,0.06842462726728249,0.05054126804089989,0.05036508107929188,0.0422067541958637,0.031926665799494935,0.03048013203362606,0.027374673676846897,0.030793883974739613,0.01722897813539654,0.01758678727519364,0.01954594810236592,0.01978665258713275,0.030757772116893203,0.025888508819456247,0.05411630292761702,0.044842100058227904,0.09342599917041107,0.06727849208401723,0.05431407672438646,0.04493288760160753,0.029698669771128155,0.025027911745166463,0.020333352725705387,0.019771218401690382,0.009165416104407863,0.010350716040325999,0.022061360380215146,0.020769553048317194,0.04679140983474541,0.035637569416638475,0.07798285724298482,0.057662733806487475,0.11361384404155515,0.07779792989082727,0.0782592254916215,0.05814154411040462,0.04734435160725205,0.0358182550212494,0.022377482923533358,0.020790268394001728,0.00735703697867677,0.006060746100664518,0.02816629862460382,0.029551694055666437,0.06950246053250998,0.057141006973021186,0.13221682751579478,0.09663685967457167,0.19109206173345802,0.1277390214228529,0.13265616906878366,0.096917266979948,0.07086767528162242,0.058058293929586446,0.030074955343087798,0.03092137353561571,VEG19_20190808_160000.wav
21.0,24.0,2500.0,5500.0,0,53,984,117,1124,0.12903932793683617,0.1530884040993488,0.12223500360775154,0.15959683143904987,0.09994243251419595,0.11840882574485007,0.08979172737405067,0.11019609046987403,0.08850718798469027,0.0942890706147928,0.08900239540365497,0.11015358544498687,0.10044579077220529,0.11808701774119976,0.12049390509679543,0.15818834970287513,0.06109889011527826,0.07269995863116775,0.05583876707809802,0.07136800395051747,0.054074765549541486,0.057860439890360986,0.05485913209969431,0.06198161277485671,0.058043897231898636,0.05747353794704406,0.05115539749092087,0.06072437798814358,0.05510108074088264,0.05837650378156266,0.060343594525106084,0.0736715854879801,0.024842200242482442,0.027588616359748273,0.02819625816156852,0.0317355980438688,0.028446490703438427,0.028327664098343572,0.04484123900382854,0.038582381871193575,0.06264923157615016,0.041170797181207405,0.04641977432140548,0.03949472739155447,0.03234866180918953,0.03071162053932771,0.025461259196905853,0.03013269806506292,0.014691363965503931,0.015030639765895209,0.018194142198586585,0.019449312171020455,0.031026636433164972,0.024635876673271617,0.0522713455141849,0.04242708717653315,0.0897557356730787,0.05886907822989628,0.05389853786548815,0.043383293889851224,0.03273918972661237,0.026731836350249998,0.02268136524277352,0.02134432327213587,0.008730119091861407,0.007047334457980717,0.02271951816993838,0.021038349614324624,0.04770639522342706,0.036329126148670156,0.07800804280988126,0.057266868175905414,0.11314306519568428,0.07255469521698388,0.08074455911306823,0.05878259354528304,0.04953016712802584,0.03740942575868972,0.02419733466305193,0.021606163346690542,0.007675464376546161,0.007759792885291326,0.029529210474380767,0.031119472915338557,0.07088735745117225,0.05790467015076502,0.13197518943430797,0.09671705510400115,0.19316862376635216,0.12883888829799292,0.13654807271484487,0.09941263628117464,0.07331474337270083,0.05981232965447512,0.030566327025174755,0.03184109098333893,VEG19_20190808_160000.wav
24.0,27.0,2500.0,5500.0,0,53,1124,117,1265,0.13489105111301586,0.16062652566771596,0.12487824370939606,0.16150210431684223,0.10515876705343556,0.12330208416383982,0.09070880014031267,0.11207405327480163,0.08901674939123914,0.09376479661835842,0.09012994689237934,0.11259430863630039,0.10201346299102679,0.12115363517593081,0.12105051850520711,0.15962148649078917,0.06314007839287772,0.07274818575317399,0.06652125519945287,0.07977218801606734,0.055557843440616886,0.0610499326140105,0.056459128360116906,0.06352827234620985,0.062329842034762266,0.05778500520742803,0.05830829737592495,0.06337488925165571,0.05716087252410075,0.06319509271118909,0.06375209463615826,0.07816122227615577,0.026999345570034777,0.029680336448126923,0.030488378486440287,0.03395608478834842,0.03361470527328366,0.03184760972960736,0.04947067747793908,0.043840978629458474,0.06815728918058502,0.046305753760232465,0.04814809673775615,0.04265632729026336,0.03246037246335866,0.03075010137101315,0.02813081433770904,0.03354681755929226,0.015095596076605405,0.017368528047829804,0.019237826851400238,0.022216688586616275,0.03123667725795516,0.02762995391779137,0.05646018202537909,0.045780778398374015,0.09353647480872594,0.06301557899883184,0.056735009791086415,0.04602581205739083,0.03430589129279174,0.02850424422443242,0.019415256150464254,0.022356356671255774,0.006470475309573594,0.0054746240269071935,0.020635966508326595,0.019288176914512137,0.04471927673730089,0.03457624727206428,0.08045201128501556,0.060785963503992346,0.13038729563067095,0.08481582117042039,0.0876249127954422,0.06268855335553888,0.05076677546671358,0.03853488784090601,0.024074613890533933,0.02178242055714017,0.004551422988455152,0.003996226193709816,0.026389082386525015,0.02865470969431637,0.06542330128278277,0.05409676822671368,0.12654413210148016,0.09528610232754893,0.2026900971858879,0.14595068566746083,0.14495887933553864,0.10602341595735078,0.07558792560060928,0.06176599740809371,0.03222849149656207,0.03268703059803576,VEG19_20190808_160000.wav
27.0,30.0,2500.0,5500.0,0,53,1265,117,1406,0.1283861942543319,0.15383136029545197,0.12249127699728131,0.1605281695938841,0.10268537051591263,0.12152887698104613,0.0917037917462029,0.11294448299235248,0.08892207960213572,0.09495437623403255,0.08837494117500301,0.11095532890514337,0.10185118334536049,0.12350726167029717,0.12020153571144997,0.1593082560332437,0.06268332128115134,0.07338541758353422,0.06514913071612262,0.07813832106872456,0.05755547524117127,0.06372263804416356,0.05927733929810814,0.06476720628622684,0.06552589512985531,0.06001819275924828,0.05855537081240066,0.06448496368609831,0.05384136672858728,0.06140964259663455,0.06139603806521698,0.0771048094796101,0.026598540188483916,0.029822777526606028,0.028974328572525628,0.03576921378947934,0.033320418758683586,0.03276008757661183,0.055205559687465815,0.04688440931650251,0.07851734634097984,0.050783305748321815,0.05476001794988047,0.046787903040476274,0.03726765005596015,0.03432312710988154,0.03174071796029771,0.03697392149936713,0.01733934785775173,0.016915586829889404,0.019424656034974435,0.022263209822854627,0.03250546884608838,0.028672979583471467,0.06398413690762246,0.05287021510125482,0.10868663915426814,0.07563171939585248,0.06266506825538183,0.05150027338388712,0.03327167583717267,0.028073260612863513,0.020578318542420763,0.022858355408237194,0.010346098677277442,0.012639550381893903,0.019816198536678657,0.019961156678232082,0.044167617298401074,0.03417996450750973,0.0831564592293302,0.06431149068039452,0.14591302184651436,0.08974442412753755,0.0888890439131065,0.06705399575981622,0.04813706288566475,0.03691849130915349,0.023303437778974416,0.022168395290995853,0.004926412273671816,0.0045845602909335755,0.02588845693469046,0.028274235071413578,0.06565851012491158,0.054231951339394596,0.13094708274958242,0.09810663137275966,0.2105060251126062,0.1516651317512995,0.14032399959561723,0.10371466200072536,0.07242488157123579,0.058969174085041515,0.031033151782157483,0.03196455289070726,VEG19_20190808_160000.wav
