min_t,max_t,min_f,max_f,label,min_y,min_x,max_y,max_x,shp_001,shp_002,shp_003,shp_004,shp_005,shp_006,shp_007,shp_008,shp_009,shp_010,shp_011,shp_012,shp_013,shp_014,shp_015,shp_016,shp_017,shp_018,shp_019,shp_020,shp_021,shp_022,shp_023,shp_024,shp_025,shp_026,shp_027,shp_028,shp_029,shp_030,shp_031,shp_032,shp_033,shp_034,shp_035,shp_036,shp_037,shp_038,shp_039,shp_040,shp_041,shp_042,shp_043,shp_044,shp_045,shp_046,shp_047,shp_048,fname
0.010666666666666666,4.0,2500.0,5500.0,0,53,0,117,187,0.11592861411739763,0.13714875094639678,0.0889920281545683,0.10454230352692717,0.07512401281525848,0.08087187380713824,0.08799174855862109,0.10348940572576726,0.04994734512811203,0.05418809988176016,0.04132473508969297,0.04415610138854268,0.04646817174405259,0.04811014471136115,0.0421115328505751,0.04421283581868894,0.022748509158246073,0.025959688496711538,0.024018516650054368,0.02169722771433748,0.031707361486132804,0.028612229741716393,0.023238282867774646,0.0223155951897703,0.010934647742232687,0.011199559057574901,0.02119735464422647,0.017542022731149833,0.04584684944638819,0.030105001096221884,0.021883346273593948,0.017810400309887002,0.007615778607552154,0.008424975521681038,0.031413669523837146,0.024693862527926946,0.0907349885351404,0.06153071710768542,0.031745376570074355,0.02504671197880695,0.0052586699729157,0.00440074841533384,0.047897466417948065,0.03756108512437976,0.15292383664852324,0.10501259357276782,0.04803499666180549,0.03765251039604957,soundscape_ALFE0.wav
4.0,8.0,2500.0,5500.0,0,53,187,117,374,0.11488319096405317,0.1369496549505175,0.0868218253376689,0.10427059390259916,0.07293906487727568,0.07970397234964777,0.09016210534124715,0.10736246376406519,0.04511838510300618,0.05152077898785968,0.04230432677114893,0.04486664396626151,0.04303071049856083,0.044993811528297796,0.04175147162816798,0.04399728340538354,0.020517678816201902,0.022237083903203586,0.024831932322200104,0.023131413036283778,0.028069844528039484,0.024370595749386405,0.02485610322205733,0.023351252730156775,0.008652982889151489,0.009173928218708716,0.020338901458415798,0.01768297037507714,0.04494382075695173,0.0283794057978591,0.02145800260467401,0.017567414334499976,0.005609568366707844,0.00584466135272315,0.0312737583880046,0.024448795817136215,0.09077524758069601,0.06026345966364631,0.031482253113441445,0.024539605206215814,0.004536314180006287,0.0034825432266361485,0.04802206825970882,0.037625495799439926,0.15373061309955346,0.10758215359139496,0.04834166583952185,0.037979488909192755,soundscape_ALFE0.wav
8.0,12.0,2500.0,5500.0,1.0,53,374,117,562,0.11601430498587409,0.13867967919223678,0.09070007045897784,0.10709720203715592,0.0736601811590185,0.0807253383391113,0.0934673843769494,0.10874051400747266,0.054777248301138684,0.05917758302780462,0.04438277215140764,0.04558466070622654,0.04466316438341,0.045225629376758024,0.047115119837090345,0.04977415504703911,0.027353520542917183,0.029309585363302058,0.025131887926755775,0.02493608626080132,0.03674964043245629,0.032424029832294664,0.02572360173670783,0.024415197969116786,0.015364884185473538,0.01541337946382932,0.02112494382930085,0.01792601133313228,0.04638104356662558,0.031291225411535215,0.022462521942996527,0.01904343424092583,0.008837559669044554,0.009602298164872087,0.0319050067448233,0.025035098747817317,0.0885437756106321,0.058682659013673824,0.033437126376196405,0.02608639376829777,0.0038636253016254454,0.003375282085768302,0.0477241799447114,0.037761902226443204,0.16013221999324215,0.10785094456717344,0.05005988217506073,0.03940238588474205,soundscape_ALFE0.wav
12.0,16.0,2500.0,5500.0,1.0,53,562,117,750,0.12151409209468245,0.14137349328122498,0.08948012963263792,0.10910763218375565,0.07670091068357193,0.08289841003745187,0.0941214156017059,0.11084874049957233,0.058092729462323064,0.06272996386566038,0.04565351139391258,0.047757457249174066,0.04804258052291963,0.0466860259210927,0.05547122293449132,0.05392041863058935,0.03923709741149966,0.03690219964964597,0.026800279248990814,0.026890178144489213,0.045453499824464096,0.035261167655767825,0.03745120192129695,0.03342120706318419,0.02540701814233201,0.027132358276832892,0.025203868356175035,0.020869289929111176,0.06334044890189885,0.05169700697423626,0.029469861319908527,0.02625483633864921,0.009720062666933258,0.015036454759864017,0.032630358795833904,0.026950881015084114,0.07964662726354366,0.05282104802981624,0.034271213104903185,0.027340500060946047,0.0019376496210068786,0.0017743231900375434,0.04856142872693652,0.03820529717547059,0.1610254752957291,0.0964970987396299,0.050753814010555315,0.04041665032817781,soundscape_ALFE0.wav
16.0,20.0,2500.0,5500.0,1.0,53,750,117,937,0.12043752808026317,0.142730875482119,0.09132132389197249,0.10668611122933717,0.07638872409085254,0.08184805235072916,0.09571082263308604,0.10989136072643645,0.0577475366082467,0.06389225210148591,0.04920006197321871,0.051520638481711,0.04725843153036063,0.047535374469416976,0.05462507762550449,0.05487411467020454,0.03142589128424508,0.03271016143153872,0.02855329753512102,0.027409534718527792,0.041244311987430435,0.032734883571689785,0.03840572366695601,0.03412711853056786,0.01843587218315028,0.021338155271704965,0.023864637139940383,0.021231673165796137,0.06058966935518489,0.04614212175345287,0.02671694326869497,0.024371629213024652,0.008267085401500856,0.009904196186646511,0.034689021013167065,0.026860466841875208,0.08253918303725553,0.054262283256567234,0.032598376706443395,0.026186794134818427,0.0050096416795359444,0.003716425836608067,0.051991225229341485,0.04118614894742478,0.15572234568103907,0.09587829104586744,0.04901307429921373,0.03845308212894307,soundscape_ALFE0.wav
20.0,24.0,2500.0,5500.0,0,53,937,117,1124,0.11551365408569188,0.13772306074260304,0.09074162932580575,0.10684298866357823,0.07474861541815643,0.08253617060684254,0.09012382066372983,0.10649760813615039,0.05286629263569188,0.060735382409270226,0.046275437493062344,0.04979674322333838,0.0407701382414769,0.04377162646396019,0.04409063844219969,0.048834546673469315,0.024668577765398297,0.026142781572779005,0.02486106803028518,0.023374241338920246,0.028800883253229357,0.025320956212968107,0.02317692061775638,0.02282384126393712,0.013855649328745806,0.01658195783390619,0.02268055418610218,0.01929732519603225,0.04454309914040275,0.03035170849354836,0.020445838468077324,0.01703819780207244,0.00556271181621292,0.006028820846971981,0.0315699275272183,0.024914114989716542,0.09030219451060363,0.06089467797168073,0.030798264661872334,0.024083568957114592,0.006180662666619052,0.004813598557547574,0.04756019274771576,0.03735643961415468,0.15595894219455125,0.11014359636614748,0.04674506128934938,0.03663941635147112,soundscape_ALFE0.wav
24.0,28.0,2500.0,5500.0,0,53,1124,117,1312,0.11620422780700554,0.13589675279051674,0.09243363764906348,0.10758205955346205,0.07495035344357616,0.08151214500670692,0.09102232552071393,0.10565433481370048,0.06048400900927948,0.06814913324027434,0.044016696183520734,0.050302624709439,0.04277782656835511,0.04480123123369868,0.04705147526840952,0.052540444803960855,0.023243569481898797,0.025262730895212276,0.024742821116097807,0.02352779959005685,0.032687983811378045,0.027037493831129425,0.025538819513839395,0.024398882545527224,0.015205056269569443,0.015390359050660189,0.021601298287462562,0.019493519047246947,0.04878581129763392,0.032065721889557454,0.022695979057310658,0.019557888759119218,0.010569024032228164,0.011076905440867764,0.03162288214755284,0.024883099529736975,0.09519260398734485,0.06297284090701802,0.03129155660247792,0.02478590902937207,0.005431918864183966,0.005512056949572933,0.04723037340529903,0.03703743400353521,0.15694769642878348,0.10941276333944372,0.047262863864494714,0.037068188764117785,soundscape_ALFE0.wav
28.0,32.0,2500.0,5500.0,0,53,1312,117,1499,0.1154170086900995,0.13873258124418714,0.08967467942149782,0.10463787360925246,0.07469835984929384,0.08131872322106704,0.08853221410952755,0.10500818709554113,0.05807406758593381,0.06670106920752265,0.04785106440103369,0.05424423726700611,0.04497526104262183,0.046138528127114185,0.04778295681926456,0.05255002989408782,0.02530207663292733,0.02653134359771238,0.024976227071720612,0.02425671406227407,0.02700259636995831,0.024920742572751474,0.024651441463955627,0.024893927309163056,0.016237697105175444,0.019686097288119698,0.020577652977267064,0.018962084826912962,0.042934605290936664,0.02613381062883734,0.0215004337914174,0.01884797604846436,0.007108208638606354,0.007267877921713426,0.03198154319552436,0.024665733627606205,0.08968671413330255,0.05981159334840055,0.03179947561022359,0.024947351835263833,0.003104904994357441,0.0045595567065327075,0.04762509377134584,0.03746358953017913,0.15887658296888935,0.11359559169234482,0.04828645486436836,0.03771880708927637,soundscape_ALFE0.wav
32.0,36.0,2500.0,5500.0,0,53,1499,117,1687,0.11755513877948108,0.13842050993371538,0.08787801040061334,0.10654742548163611,0.07614650049602477,0.08433037785077184,0.08949477654095077,0.10720886433691688,0.058210567529800465,0.0702377569064003,0.0466690428134672,0.05142445936925877,0.04267183896658276,0.04450713374985081,0.046685175342150505,0.050434950023346,0.022397835334939102,0.023790106297499815,0.02485150207790571,0.0244491656463315,0.03064967412549346,0.027303737531615295,0.0256601198203288,0.024182494975398167,0.013613426939231123,0.014507520009212129,0.021514498899033212,0.01893753795989512,0.04446776762350888,0.028755858200752167,0.01989437602200392,0.018053763829700465,0.006158037829511791,0.00903169274847744,0.03082777731034737,0.024597733524516698,0.08917826248531854,0.060481244437100797,0.030872188495302225,0.024264404280547127,0.0029637825202431644,0.0021372009136115663,0.04580459843888095,0.035957808745695,0.15999860447223946,0.11485745804215455,0.046426428918575346,0.036343039611504854,soundscape_ALFE0.wav
36.0,40.0,2500.0,5500.0,0,53,1687,117,1874,0.11419704130000968,0.13661214037475786,0.09116866061504614,0.10697729133748012,0.07453747563047881,0.08103710571310874,0.08739165017113786,0.10618875355483608,0.053290338856760204,0.06183976199286,0.04541755113804081,0.050409228429516374,0.0422499186041967,0.04487944352644582,0.04316044119533483,0.04883772898580338,0.0222388440245465,0.024611064489561296,0.02400135215342101,0.023275617098889995,0.03089893638614955,0.027449922088515648,0.023646832412576948,0.022141815826464156,0.010268623825960664,0.01093963680252502,0.0207210991162706,0.017379682231167547,0.04632719519253837,0.0313331103168478,0.020032696838832298,0.01718641741451291,0.007342383152168382,0.007819593791251883,0.03130438023972443,0.02442065993321606,0.094208117634776,0.06455587049625956,0.03170141085248614,0.0247765104860459,0.0044036763793749,0.004272343046433428,0.047484206723478736,0.03702788570164208,0.15791273613194695,0.11070533968776743,0.046254125665865994,0.036287542312254346,soundscape_ALFE0.wav
40.0,44.0,2500.0,5500.0,0,53,1874,117,2062,0.11648025042717695,0.1391856712470691,0.08857489890363295,0.10511153649954871,0.07551918423857969,0.0822806069954345,0.09121450201098433,0.10677364995006702,0.05330643210205313,0.0599929577466585,0.0450987960544907,0.04888946058660121,0.041907095127649285,0.04456789428552192,0.04303519339784597,0.047641806183876464,0.02113920525071429,0.023628691369606495,0.024349008451383988,0.02405157694712982,0.02902356404514505,0.025918076728582845,0.023542887418272682,0.02298263879786572,0.010115927226159822,0.011546235730624922,0.020570761950910895,0.01775041670359136,0.047009135004781766,0.03063605843938206,0.022127890408575712,0.01848118815927066,0.005530092277289371,0.006354676073651539,0.031196930082489145,0.024782112920105397,0.09102730271134259,0.06195423189872786,0.030307122827239876,0.02434930204728362,0.004527350177582973,0.004692189791602921,0.045147979148366685,0.03567429492743759,0.16115884725787763,0.11248785022734997,0.04640815331879388,0.036169680951664826,soundscape_ALFE0.wav
44.0,48.0,2500.0,5500.0,1.0,53,2062,117,2249,0.11603444655453227,0.13660797797388693,0.09000521023127259,0.10358052544421456,0.07682663874170229,0.08151289805742495,0.09311143602731288,0.1049465430566791,0.05826369313271215,0.05953125681074508,0.048899101545462155,0.04946261394296076,0.05518148687009727,0.05122858750123295,0.06219848419576995,0.05761668317492401,0.04454897968741027,0.04048663818296064,0.03065466463840958,0.029492361968401635,0.05984295991666027,0.047711964004813284,0.0532526467581432,0.04485570830952417,0.027813164043968344,0.029359893383958783,0.026086739445176622,0.02443789187862376,0.07433519096694866,0.05586515330479088,0.046301233444002055,0.03693208853419821,0.018484140213608304,0.018339957322817676,0.033855219450145524,0.02872937629513273,0.08847545690718629,0.06210217475499784,0.043454101086623016,0.03693199839797915,0.008492275828382407,0.009053935394660992,0.04713383070622217,0.037649461583377786,0.18100878872701345,0.107238442591196,0.05640194948762364,0.045775637319183986,soundscape_ALFE0.wav
48.0,52.0,2500.0,5500.0,1.0,53,2249,117,2437,0.11565135347726055,0.1338693168481256,0.09060672997527004,0.10808770607831288,0.0816283339902296,0.08567425208970976,0.09985780928985753,0.11211402735554245,0.06277454573412244,0.06254834421629217,0.04921539724989568,0.049423896505051315,0.06007249721858104,0.05455211443764269,0.0704586992729008,0.06226062754975952,0.057592298713037615,0.04999333844395033,0.03711482981008577,0.033505970007916594,0.06989940094613999,0.05298270562062717,0.0661372944004698,0.054626143342205426,0.03838537068841735,0.04261377820582036,0.03077508122720066,0.0279538107888575,0.1068150641117455,0.07919264994889962,0.056925179258887376,0.0448427673727968,0.029054998299061725,0.028855485650942165,0.040590285779359546,0.035035337400922545,0.1242573185862527,0.1069546176471379,0.04500124752090223,0.04270078781683363,0.006461561814583954,0.008887313054859052,0.05234426156346104,0.04278390383597348,0.1980474126368639,0.1293702471045136,0.05440359980347143,0.04467667776733003,soundscape_ALFE0.wav
52.0,56.0,2500.0,5500.0,1.0,53,2437,117,2624,0.11640626568514248,0.13641761238107358,0.09116163527260006,0.10825886954076577,0.07745750426182764,0.08324169220876194,0.09546388177028137,0.1095835477674551,0.06086664432177475,0.05987472341968381,0.048071469660961326,0.04766119597161668,0.054662192881698685,0.04853731466831533,0.06452813817086281,0.05722798907828137,0.04941057042143863,0.04340718745523767,0.03968448023790398,0.03443404277022283,0.06722691623867351,0.049282044373361554,0.06553235320303737,0.05224656911867464,0.03902058627574912,0.03961512228042475,0.03313483958860536,0.03115869382371159,0.1136459968494762,0.0835921745264902,0.0606019151094973,0.04824009682110348,0.03431693800319638,0.035163792247891505,0.04621987844305605,0.03909337013812552,0.13681096478712604,0.12131306838196529,0.04725678551203814,0.04746613595378001,0.0185762543854381,0.017892764124591055,0.059777355898479934,0.04947410960856753,0.19378075642753975,0.1328004999722564,0.050120727662803274,0.04159909072210766,soundscape_ALFE0.wav
56.0,59.95733333333333,2500.0,5500.0,0,53,2624,117,2810,0.11549802372162488,0.1369580942658811,0.0893655778426348,0.10572451221033229,0.07564833190678892,0.08282359856027911,0.09073236372947238,0.1076160607951785,0.0465488604022532,0.05192579127957993,0.0439439680027565,0.04540094113752064,0.04203672870842925,0.0434994605436528,0.04486064444631302,0.04693748943325558,0.02142422887919638,0.025538271674679366,0.023618955769796855,0.022972997540005237,0.03054613995562828,0.02736788264853155,0.02402084226210426,0.023654444724366227,0.00936229036327945,0.009620732216006941,0.02321964208919859,0.018845942164444743,0.04563043908312553,0.029632696084346107,0.021817030123396575,0.01746357832347784,0.00479529476211403,0.004711922582072864,0.03343114749928235,0.026450163628479906,0.0928894993277281,0.060553156582070986,0.03250694309725266,0.025451083346679008,0.005519280063986381,0.005578514028261584,0.050957986653898245,0.04016115162326344,0.15733890293393815,0.10035911324520067,0.04701733549244135,0.03759929074456357,soundscape_ALFE0.wav
0.010666666666666666,4.0,2500.0,5500.0,0,53,0,117,187,0.11425708686882027,0.1351697517842388,0.08771118877129169,0.10304084983352194,0.07404961576207576,0.07971477016171034,0.08673742890242916,0.10200062313044983,0.049036810640751285,0.05320424456108509,0.04058186541049154,0.04335913411929546,0.045653901048965335,0.0472653226435684,0.04137239596261789,0.04343618969573085,0.022296182166311157,0.02544344559860397,0.023555402605365816,0.021282838445804416,0.031075813678741012,0.028046107937581773,0.022799970321725916,0.021885080145061474,0.010708627194490786,0.010978208786561737,0.020774764088123343,0.01719423033754503,0.044942252830752025,0.02950146457450715,0.0214508618747211,0.017464454309609963,0.007487978683962801,0.008277048523149977,0.030929766022091354,0.02431490154160266,0.08935370028628666,0.06059899015633709,0.03125686544952868,0.024663296814504368,0.005246524503163891,0.00437210890670171,0.04745775630088837,0.03718655813984509,0.15142143064377306,0.10398846146986673,0.04758933251431085,0.03727476027221459,soundscape_ALFE1.wav
4.0,8.0,2500.0,5500.0,0,53,187,117,374,0.11318800077626115,0.1349226744186521,0.08554360881525737,0.10273479388789251,0.07186673912634424,0.07853169463280436,0.08883563024822552,0.1057806123867476,0.04430071488594377,0.05058595856225551,0.04152761849073906,0.044047689025683526,0.042250049912561864,0.04417411521047382,0.04099438801561804,0.043198153717001656,0.02011699376357712,0.021802494042682644,0.02433755995698461,0.022674600829052698,0.027519577900376003,0.023892855500760764,0.02436808778433348,0.022892857471793482,0.008491857751659825,0.008995677051951102,0.019938997411694748,0.017331268251142413,0.04405239617688151,0.027810644438245914,0.021034330298697432,0.01721840053441468,0.005541851409834032,0.005768331946393818,0.03079354765750258,0.024074756463470598,0.08938569868921187,0.05933260102400891,0.030994677045835087,0.024162841824168457,0.004544148342662123,0.00347114791399194,0.0475858898286462,0.03725291830028741,0.152155550966666,0.10651339112011973,0.04790138801805046,0.0375996284121903,soundscape_ALFE1.wav
8.0,12.0,2500.0,5500.0,0,53,374,117,562,0.11375487159846187,0.13715194486550142,0.08921090039919072,0.10554326864804453,0.07231323502173705,0.07967440165446511,0.0899990683268812,0.10537778110370764,0.05158993155803824,0.056628327948600565,0.042728612429708074,0.04408012125421394,0.04106419246859561,0.04290959365649132,0.04244905344654582,0.046587536977439184,0.025664789104102498,0.026672778712877578,0.024350788786659954,0.023800434355313205,0.030996466449175458,0.02704096697703737,0.023034635626421412,0.02140580928186166,0.013697134730226138,0.014331298632860692,0.020695072589438014,0.01771482563312804,0.04692698845230781,0.028468606912868528,0.019905369999260215,0.016885932201479773,0.007294755193174621,0.007822631810919772,0.03172305852853535,0.024741393305495993,0.09174601529663715,0.06249154896716105,0.031750555598116605,0.02475493168500758,0.0034216458378261974,0.0032279562226754117,0.0481800895141864,0.037956354879194854,0.15576575636540047,0.1071552713979604,0.04826695752804566,0.03775721794171,soundscape_ALFE1.wav
